Time,QPos,QVel,Ctrl
0.4020000000000003,"-1.5975932421521177,-2.240078234295976,2.7056462568667468,-2.066376057860892,-1.5744117397528907,-2.6558336711666542e-09,0.7039848274711137,0.00019149682186868046,0.7033080984062793,-0.6755322479846773,0.7039024118713896,-0.00037559291456985025,0.703465933677701,-0.6753989462570509","0.0246675273116347,0.021070335324407843,-0.012826554626690963,-0.003617696536635375,0.0075444816973329176,-1.4068871134010986e-07,0.037376871759060785,-0.02652585247975653,0.0941264146523981,-0.049239609664757475,0.036912813464816965,0.032527384040871396,0.09223647070450051,-0.06397793171634131","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.4120000000000003,"-1.5973510947050265,-2.2398711330494447,2.705520419494796,-2.0664115697789116,-1.5743374264967571,-4.033427037004956e-09,0.7043358226156595,8.746979898899053e-05,0.7040949267578167,-0.67609236949244,0.7042873971375834,0.00019040925809132804,0.704319497963756,-0.6765974299418618","0.023550689344892774,0.020175481770390392,-0.012239609537255667,-0.0034537073454386992,0.007258273955071187,-1.2795613207623502e-07,0.04566527859757851,0.04850170026108742,0.0054220218363831285,-0.05031928469692193,0.05373189575150773,0.12993213384661073,-0.04091155176394151,0.005194423542503213","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.4220000000000003,"-1.5971201021557009,-2.2396729519225684,2.7054003012240746,-2.06644547825933,-1.5742659728797976,-5.270128029752946e-09,0.7046310830800695,-0.0005339037923410149,0.703998498858856,-0.6761030504270465,0.7047093160629142,0.00025032192818334194,0.703780805150091,-0.6762378308141878","0.02246211194977876,0.019301488649846724,-0.011673985430000394,-0.0032963304786652148,0.006985692579899091,-1.0235577696030199e-07,0.024769128144029484,0.013739611363882402,0.06566660372687932,0.02050581136206133,0.025976385200713863,-0.041838711071072995,0.09677304059810381,-0.0008473709434031057","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.43200000000000033,"-1.596899577510545,-2.2394833107488643,2.705285731049483,-2.066477828328016,-1.5741972435590874,-6.280937144803069e-09,0.7048994293118565,-8.209129853665358e-05,0.7047496188389648,-0.6767196607849095,0.7049822792998052,1.9515595805333095e-05,0.7045589483363707,-0.6766064802347","0.021454796620743226,0.01846534283667514,-0.011135581678745472,-0.0031446429073269913,0.0067141963800147865,-9.086334803235763e-08,0.02953403922266579,0.09635141495372686,0.08886850676431739,-0.18290192169107328,0.024764092936474618,0.0059255718515926386,0.06613748914018994,-0.0532941090446959","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.44200000000000034,"-1.5966888399487251,-2.239301917287067,2.70517636533783,-2.0665087071950707,-1.5741310206657724,-7.122196714912819e-09,0.7053045295550604,0.0004719181960052491,0.7044203464195027,-0.6770953870509788,0.7052951978556674,-0.00033514430864240916,0.704637134505559,-0.677001753070745","0.0205410865110858,0.017664963444117006,-0.010656010458066788,-0.0030045612733526914,0.0064568923457138825,-6.474988831926401e-08,0.017833739928021015,-0.03291382064991458,-0.0438956927440845,0.06299628838291853,0.00410311087599903,-0.05054370607275252,-0.035744795322828676,0.06159118930701329","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.45200000000000035,"-1.5964872897929994,-2.239128476022392,2.7050718619684666,-2.0665381842559087,-1.5740674002194242,-7.852298735485695e-09,0.705506838200346,-0.00010238850157662225,0.7048927499107182,-0.6770386901351336,0.7054409860732433,-0.000279569182562189,0.7050206071598243,-0.6768914157902708","0.019596084697567503,0.016874646262220648,-0.010153286183782601,-0.0028642612315531615,0.006211044619211158,-6.98299444685933e-08,0.018584638924689395,0.017559189991675127,0.07643815714806504,-0.05453949165253312,0.0205047385639165,0.0621406880843551,0.0755341632354913,-0.10023253526581924","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.46200000000000035,"-1.596294938929654,-2.2389627776191405,2.7049722116478496,-2.066566299794903,-1.5740062723199222,-8.493651139490601e-09,0.7057455297269954,0.00012665512835352913,0.7052561419283145,-0.6775061280089586,0.7057018194299973,0.0004737255314235125,0.7053169996856404,-0.6775387235232637","0.01870323289215694,0.016118637124691134,-0.009688723830683645,-0.0027339194869960204,0.005964059011434724,-5.851315273984013e-08,0.014108547662734814,-0.0058136206985371155,0.043771303116599075,-0.010188069184342207,0.01664188859564859,-0.03219093138985061,0.03700817301893289,-0.0034880009820146152","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.47200000000000036,"-1.5961114741748694,-2.2388045616557952,2.7048770945494174,-2.066593129899182,-1.5739476181476633,-9.044682103613574e-09,0.7059012380915192,-0.00030293416470035983,0.7053397892547766,-0.6774444537523258,0.70590974622642,-7.197521119246982e-05,0.7052951360285337,-0.6774514649508535","0.017836229752291266,0.015390856461785835,-0.009240535397151526,-0.002606554934792041,0.005722443561814308,-4.691936956981854e-08,0.015102089536632909,0.04274148101556637,0.07532382929395165,-0.045327571670661024,0.016212106039371017,0.016839715738127037,0.08111788132412044,-0.047667776246429205","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.4820000000000004,"-1.5959363981480887,-2.2386534810726912,2.7047863369895606,-2.0666187284339474,-1.5738913306103754,-9.48685912587634e-09,0.7061008970488739,-0.0007380787857559727,0.7059914978839654,-0.6781416008606668,0.7061169942049139,-0.0009328175197432369,0.7058896482538604,-0.67784229477611","0.017020854753831933,0.014692147776741485,-0.008828073928268848,-0.0024865132643822774,0.00549238098422074,-3.798479648825252e-08,0.018972492734910813,0.05939857385254617,0.020163876532604076,0.003279657239943438,0.01876149910622231,0.031700312272795086,0.00667965812939551,0.05911818529264373","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.4920000000000004,"-1.5957693062339093,-2.2385092331874334,2.704699767012321,-2.066643132879401,-1.573837313770046,-9.837873315552254e-09,0.7062356929558113,0.0002065586386643096,0.7063987778412765,-0.6788779601286667,0.7062441024268055,-0.0002479359142937452,0.706156443947302,-0.6780122960975044","0.016243270640004633,0.014027085024115978,-0.008403396571191348,-0.002372022295996539,0.005274300728848588,-3.343767983875542e-08,0.02011150177320458,0.026467333294851,0.03433187753919375,-0.053394378634098585,0.018255426037405854,0.09578693709711418,0.06807715251419649,-0.14187706776135145","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.5020000000000003,"-1.5956097531661515,-2.2383715156180464,2.7046172272942304,-2.0666664185740813,-1.573785449397962,-1.0108245456151582e-08,0.706529813785872,0.0008956720831505521,0.7055201598901802,-0.6783681954851359,0.7064718056602106,-0.00012388722919449405,0.7058220805824715,-0.67865682681304","0.015526784891481066,0.013392154244122585,-0.008032455429890539,-0.0022644860364594414,0.005049204637012542,-1.8033683631281783e-08,-0.00029936277563032826,-0.02846084103860852,-0.07679909926482742,0.10049693740775277,-0.008644156596648515,-0.06000333060600019,-0.08413256872717853,0.12345890274342733","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.5120000000000003,"-1.5954574186273751,-2.2382400919338075,2.7045384735369837,-2.0666886294628704,-1.5737357349441006,-1.0316538656415636e-08,0.7065848999903632,0.00019000935478092205,0.7059349753799065,-0.6780378314062143,0.7065007012530893,-0.0003640752470505427,0.7060986571039181,-0.6779195026740642","0.014819756325636091,0.012779850276911914,-0.0076540772490242895,-0.0021582054349294656,0.004845389493336485,-1.4449211252075639e-08,0.011916823956549388,-0.02649898682701056,0.06760996000195653,-0.02432094651417641,0.011319617321113574,0.03094153171316019,0.0652570847866964,-0.03795185595781188","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.5220000000000004,"-1.5953120483976266,-2.238114689414536,2.704463417750849,-2.066709803478466,-1.5736881007921009,-1.0487994376381544e-08,0.7066896482528766,8.637549753354855e-05,0.7064679312161248,-0.6783581577421933,0.7066397649761212,0.00018747696540149806,0.7066901667385475,-0.6788577613203252","0.014124349786150264,0.012188911749013293,-0.007293075303627318,-0.002057344568793204,0.004636178208208678,-1.5697853815699245e-08,0.02229942803692933,0.04765698167764692,-0.017416229195224377,-0.027756108517712565,0.030130219810825948,0.12719441879947796,-0.06283865238888864,0.027107936009091393","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.5320000000000004,"-1.5951736753704289,-2.237995161675102,2.704391863850597,-2.0667299968191113,-1.573642548123278,-1.0653942596100856e-08,0.7067626062746073,-0.0005233039948973522,0.7061541545149529,-0.6781607376952514,0.7068368695941617,0.0002505794976055901,0.7059441849236044,-0.678298748020928","0.013443289366988447,0.01161750711710253,-0.006950908457522856,-0.001961918560990237,0.004443067217286946,-2.8489018932052536e-09,0.003802703517049635,0.013639315227392031,0.04417867262522507,0.039417763112733636,0.005138250390341131,-0.040542137506035886,0.07462733893845526,0.017534420380322067","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.5420000000000004,"-1.5950417202306653,-2.237881143097814,2.7043236659391754,-2.0667492452072107,-1.5735989120514204,-1.0703343895601825e-08,0.7068389511972716,-6.060659396777001e-05,0.7066779478123557,-0.6785821679151431,0.7068974639161334,4.1877376497913486e-05,0.7065689527240284,-0.6785706005019876","0.012833949701198872,0.011084079131634589,-0.006634661609154501,-0.0018715084084979514,0.0042542256951198,-3.580554228989349e-09,0.010945986030455858,0.13203315862859025,0.038792158751486,-0.15315513915473777,0.01654820173791563,0.049848672165662605,0.007924128804073324,-0.014958022761317021","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.5520000000000004,"-1.5949157654003145,-2.2377723869578108,2.7042585848859884,-2.066767613981397,-1.573557078607837,-1.0726759638570496e-08,0.7069399888909839,0.00033891173712666874,0.7060268930391894,-0.6785622322811723,0.7070356979409655,0.00044811503218854546,0.7058716637585853,-0.6783023470413865","0.012247290630546403,0.010568892941671394,-0.00632183078717647,-0.0017851015274819807,0.004074730630242605,6.693310021776381e-10,0.0026689979615836107,-0.053209614339971775,0.08083968608573708,0.034634029362123966,-0.0018124318769698281,-0.059648106129581116,0.0987386505203454,0.0022960785576734144","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.5620000000000004,"-1.594795477345116,-2.2376686712248968,2.704196519191905,-2.0667851320503767,-1.5735169579942716,-1.0672287855922158e-08,0.7070619328237422,-0.00019020965968658454,0.7064540085633954,-0.6785785094504293,0.7070514009425561,-0.00015241785215328995,0.7066876697385245,-0.6786258051920913","0.011720900124865511,0.010084970883344072,-0.006039163137453936,-0.0017028990763106636,0.003900495726544254,-1.3745829216841015e-09,0.009297613797809159,0.018539571814977555,0.051467522178100834,-0.02127589404160576,-0.0009427108239609313,0.0523075595852633,0.0585054830707047,-0.08558577713742455","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.5720000000000004,"-1.594680532056837,-2.2375697796671767,2.704137229524209,-2.066801859743875,-1.5734785668020626,-1.066328288384945e-08,0.7071902976859415,-0.0008861147271571162,0.7068204483503807,-0.6789987244396272,0.7071188790084743,-0.00032231429974052686,0.706996139436176,-0.6791205633872136","0.011168800287963172,0.00960676660679013,-0.00576719092452073,-0.001625181325495425,0.003738090739340068,1.8652094690326147e-09,0.005523645318991641,0.044278867916884415,0.010035398614110454,0.05073210337322165,0.005432632662110741,0.03109186947178054,0.009809630472894022,0.016019739354719828","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.5820000000000004,"-1.5945710104802133,-2.237475528607871,2.704080728449996,-2.0668178081684796,-1.5734418639699743,-1.0632591801040188e-08,0.7072123729347608,-0.00010299155864804805,0.707156372781903,-0.6792556330552646,0.7071737542170791,0.00017926802127769012,0.707268124107401,-0.6795162211443392","0.010636934405112184,0.009159027886545993,-0.0054855251977694135,-0.001549344938431678,0.003569987309204341,4.510919359904077e-09,0.0171369456139693,0.1925409140247039,-0.017474709391303717,-0.13289931958774925,0.021634306132932546,0.1127660737304706,-0.08141314866159555,0.05385029588739247","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.5920000000000004,"-1.594466638327165,-2.237385678217016,2.7040269132896113,-2.066833026804222,-1.5734067193552368,-1.0558536191242675e-08,0.7072875803501603,-0.0005587752891094547,0.7060618693584036,-0.678621406030994,0.7073033299297584,0.0008816765643056483,0.7059674377854557,-0.6785679831583011","0.010143744092508343,0.008731101885009963,-0.005226330856332319,-0.0014789760656278934,0.003417769648846631,8.509482484228257e-09,-0.003457607147356807,-0.05426045052705182,0.05787666623005496,0.17883995708667177,-0.0023015632206089924,-0.12559416881433844,0.10242285271370824,0.052077417420711855","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.6020000000000004,"-1.5943671530896986,-2.2373000157231364,2.7039756828549972,-2.066847526409958,-1.5733731611417017,-1.0477317036524744e-08,0.707306809449967,-0.0007479382194484878,0.7065872740963043,-0.6776732627228439,0.7073207183260914,0.00020786838302530965,0.7068288921596786,-0.6786473043507758","0.009661606193430004,0.008322232486960306,-0.004972588398838035,-0.0014084005473602628,0.0032636828263945725,8.933542889647104e-09,0.004356264527958676,0.031065451008930205,0.048661814768911814,-0.03169576748073828,0.003594443898294463,-0.015733256664106337,0.05371942316108072,-0.04879070542429887","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.6120000000000004,"-1.5942723879720164,-2.2372183758130335,2.7039269156326986,-2.0668613444540758,-1.5733411125025327,-1.0382515848239647e-08,0.7073471714752374,-8.8893482398344e-05,0.7071663198970223,-0.6787915890943137,0.7073558946357834,0.00011381051478209813,0.7071999973221429,-0.6790206138431678","0.009203699077335347,0.00793023142693473,-0.004735841402418763,-0.0013425627480832694,0.003118305898566982,1.0315055616811493e-08,0.003369363182056186,0.1195567582775211,0.0771647720037884,-0.2296424577116018,0.003142368874572904,-0.00414858749632422,0.019036044377842665,-0.020093863820528947","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.6220000000000004,"-1.594182015399281,-2.237140570633368,2.703880424665752,-2.066874530688494,-1.573310329776223,-1.0236557549137694e-08,0.7075298351484105,0.00039574153100504323,0.7065103772516679,-0.6791780219233767,0.7074453953200585,-0.00031363628630409995,0.7068796950892245,-0.6791236554531608","0.008833467768062951,0.007571300008394512,-0.0045437407980649805,-0.0012847509532973758,0.0029822956372320226,2.8986898380287393e-08,-0.002327581728948383,-0.06999403187298686,-0.06980144255939824,0.11700454455118131,-0.016490433489391713,-0.0591946011313855,-0.057563075321024906,0.08777834242199473","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.6320000000000005,"-1.59409559157652,-2.2370663808024154,2.7038359614451766,-2.0668871201945747,-1.573281011905926,-1.0124021569109617e-08,0.707498215795017,-8.471099693661732e-05,0.7068447715542721,-0.6786015011375581,0.7074048963472502,-0.0003190612925792826,0.7070542277757921,-0.678733258932312","0.008374507782639588,0.007201063880736404,-0.0043091330357562406,-0.0012220710433785017,0.002854103466959632,1.0502787376574243e-08,-0.00368113831609,0.015802300497928964,0.06175891700725554,-0.05213531662526906,0.004129721135133433,0.05747570883665681,0.04998530274555035,-0.07244973995634374","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.6420000000000005,"-1.5940134524805785,-2.2369957665245774,2.7037936099590754,-2.0668991336941045,-1.573252972557771,-9.99845758559375e-09,0.7075265593846078,-0.0011597952069013976,0.7072817499727873,-0.6790327246548424,0.7074941939486478,-0.0005606082346329955,0.707506175522273,-0.6796172480470609","0.00797827099974497,0.006858770487965198,-0.004122623536494952,-0.0011662350433480607,0.0027268695431206637,1.3095548679845913e-08,0.00370614818655007,0.03354622876782981,-0.01424836831117092,0.08273402538324266,0.007196964482615576,0.06581838415790071,0.007888606788070013,-0.012928768603764105","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.6620000000000005,"-1.5938607180441047,-2.2368643523935408,2.7037148487455407,-2.0669214999607295,-1.5732006784158874,-9.715728549864664e-09,0.707596326639378,5.84771087628032e-06,0.706392572932114,-0.6793387665117059,0.7076433281738727,0.000992592662275791,0.7062413185823216,-0.6791942205056761","0.0072400792080272395,0.006228741399278991,-0.0037294972498046076,-0.0010621668992176875,0.0024868225813163523,1.6658250079164043e-08,-0.01788987033584074,-0.03628286842734701,0.03668343755241779,0.09772117216128663,-0.018070557889016764,-0.1092867462975823,0.048753053949366104,0.09451679207518232","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
0.6720000000000005,"-1.5937897001404249,-2.2368032434857295,2.7036783044305794,-2.0669319047287846,-1.5731762796945796,-9.561439796679321e-09,0.707560673640204,-4.329055039329222e-05,0.7071020441888755,-0.6791045816423992,0.7075867697260593,0.00023938474478603155,0.7070195210269749,-0.6789362951989518","0.006897150187500336,0.005935497724170909,-0.0035458555960273825,-0.0010099680041620739,0.00237081020838833,1.4916954242702087e-08,0.0025862528387852056,0.0536367999353539,0.07257700894543176,-0.09665929170175824,0.00010636003427143986,-0.02035510719710595,0.05772811689905684,-0.03696097997118177","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
